rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID,geneName,geneBiotype,broadClass,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
gene085,32.9331783297489,1.64863484063096,0.428778137939633,3.83490150834434,0.000125614619961791,0.00152269429563439,ENSG00000005187,ACSM3,protein_coding,coding,1.00515233311539,7.6867435749459,17.2954028526458,3.95677812526929,29.4362293404015,16.3450374814209,114.79521252177,39.3526321760499,73.1779277188335,44.9694020016852,24.0497583598675,23.1278634709817
gene086,15.4488248766215,-0.0927914136659511,0.418655171570579,-0.221609567679822,0.824617833752178,0.896794449397883,ENSG00000005189,REXO5,protein_coding,coding,15.0772849967309,9.60842946868237,20.1779699947535,31.6542250021543,12.7556993808407,7.15095389812163,20.5324770364142,27.4553247739883,14.072678407468,7.65436629815917,15.3918453503152,3.85464391183028
gene087,1.88926412255065,-1.10739467600072,0.515772854395037,-2.26494958755986,0.0235157732881762,0.0744416517466471,ENSG00000005194,CIAPIN1,protein_coding,coding,5.02576166557695,1.92168589373647,0,9.89194531317322,2.94362293404015,1.0215648425888,1.8665888214922,0,0,0,0,0
gene088,1.94657517071374,-1.04567984014356,0.531297189044955,-1.94801799164176,0.0514128104010401,0.135306300567798,ENSG00000005206,SPPL2B,protein_coding,coding,2.01030466623078,3.84337178747295,4.8042785701794,6.92436171922125,0.981207644680051,1.0215648425888,0,0.915177492466277,0.938178560497865,0.956795787269897,0,0.963660977957569
gene089,7.59671441783828,-0.099882433614713,0.506139710671967,-0.197373067566848,0.843535604023026,0.903528437929836,ENSG00000005238,FAM214B,protein_coding,coding,4.02060933246156,0.960842946868237,11.5302685684306,0.989194531317322,1.9624152893601,28.6038155924865,9.332944107461,11.8973074020616,9.38178560497865,5.74077472361938,2.8859710031841,3.85464391183028
gene090,30.726005400315,0.999971404332154,0.349853642068814,2.85435724747658,0.00431240075073291,0.0229644833826026,ENSG00000005243,COPZ2,protein_coding,coding,18.092741996077,15.3734871498918,29.7865271351123,9.89194531317322,25.5113987616813,16.3450374814209,71.8636696274497,43.013342145915,24.3926425729445,20.0927115326678,51.9474780573138,42.401083030133
gene091,184.887115541872,-0.879645227507388,0.266340805363074,-3.30225298987078,0.000959115213377898,0.0075663533499812,ENSG00000005249,PRKAR2B,protein_coding,coding,210.076837621117,313.234800679045,173.914884240494,358.088420336871,183.485829555169,220.658005999182,127.861334272216,104.330234141156,188.573890660071,90.8955997906402,77.9212170859706,169.604332120532
gene092,2.41599972157049,0.0533168539844986,0.52706897939126,0.101188509942183,0.919400817639103,0.953950326443913,ENSG00000005302,MSL3,protein_coding,coding,1.00515233311539,5.76505768120942,0,0,0.981207644680051,6.12938905553283,3.7331776429844,0.915177492466277,4.69089280248932,0,5.77194200636819,0
gene093,9.82589088434314,0.585299165549946,0.472093710667636,1.23825125400662,0.215622912277551,0.388277490586749,ENSG00000005339,CREBBP,protein_coding,coding,0,9.60842946868237,10.5694128543947,6.92436171922125,11.7744917361606,4.08625937035522,6.5330608752227,24.7097922965895,20.639928330953,5.74077472361938,12.5058743471311,4.81830488978785
gene094,5.91753289873838,0.393200873620205,0.520508299731435,0.75541395231095,0.450000644242046,0.655265728329653,ENSG00000005379,TSPOAP1,protein_coding,coding,1.00515233311539,0,5.76513428421528,16.8163070323945,0.981207644680051,3.06469452776641,12.1328273396993,7.32141993973022,4.69089280248932,1.91359157453979,15.3918453503152,1.92732195591514
gene095,123.368207454858,2.19834797999329,0.323157227103205,6.78953338429963,1.12496798071855e-11,1.86369695472373e-09,ENSG00000005381,MPO,protein_coding,coding,22.1133513285386,48.0421473434119,14.4128357105382,72.2112007861645,37.2858904978419,34.7332046480194,238.923369151002,113.482009065818,190.450247781067,307.131447713637,123.134762802522,278.498022629737
gene096,2.1886186493935,-0.390319508279803,0.532049175729369,-0.73424547953163,0.462799139721335,0.66095164494685,ENSG00000005421,PON1,protein_coding,coding,1.00515233311539,0,4.8042785701794,4.94597265658661,3.9248305787202,2.04312968517761,0.9332944107461,0,1.87635712099573,0.956795787269897,4.8099516719735,0.963660977957569
gene097,69.1112165779981,1.30604783768522,0.326610789351841,3.99488219809718,6.47264279994203e-05,0.000953526608383472,ENSG00000005436,GCFC2,protein_coding,coding,9.04637099803851,44.1987755559389,23.0605371368611,51.4381156285007,39.248305787202,54.1429366572066,136.260983968931,93.3481042315603,116.334141501735,102.377149237879,50.9854877229191,108.893690509205
gene098,1.44468295129489,0.183141536455798,0.490359040391959,0.374685389264229,0.70789445966292,0.836234964762232,ENSG00000005448,WDR54,protein_coding,coding,0,2.88252884060471,0,2.96758359395197,0,1.0215648425888,0,0.915177492466277,0.938178560497865,8.61116208542907,0,0
gene099,21.3854357137472,-0.427074103864727,0.404693975957246,-1.05516978825965,0.291347678848427,0.482665987958894,ENSG00000005469,CROT,protein_coding,coding,27.1391129941155,24.9819166185742,24.9822485649329,34.6218085961063,12.7556993808407,26.5606859073089,7.4663552859688,5.49106495479767,17.8253926494594,45.9261977889551,20.2017970222887,8.67294880161812
gene100,6.19071375304995,0.435122221149231,0.517353456214013,0.84053925625859,0.400606100695616,0.607015951358905,ENSG00000005471,ABCB4,protein_coding,coding,2.01030466623078,14.4126442030236,3.84342285614352,5.93516718790393,0.981207644680051,1.0215648425888,0.9332944107461,17.3883723568593,3.75271424199146,7.65436629815917,15.3918453503152,0.963660977957569
gene101,9.28855128055688,0.00584635951360516,0.443636334485015,0.0131808122402989,0.989483537926345,0.992267483643494,ENSG00000005483,KMT2E,protein_coding,coding,11.0566756642693,6.72590062807766,6.72598999825115,10.8811398444905,4.90603822340025,15.3234726388321,3.7331776429844,9.15177492466277,13.1344998469701,5.74077472361938,4.8099516719735,19.2732195591514
gene102,13.4040269800762,0.406427725752164,0.491260716462922,0.82733401828692,0.408047767406084,0.610842591568746,ENSG00000005486,RHBDD2,protein_coding,coding,21.1081989954232,0,9.60855714035879,15.8271125010772,15.6993223148808,2.04312968517761,0.9332944107461,18.3035498493256,15.9490355284637,39.2286272780658,9.61990334394699,12.5275927134484
gene103,153.86706172749,0.519107185824778,0.262881376209236,1.97456813854854,0.0483171777680605,0.131943062366627,ENSG00000005513,SOX8,protein_coding,coding,113.582213642039,95.1234517399555,146.050068533454,104.854620319636,98.1207644680051,190.011060721518,206.258064774888,175.714078553525,97.5705702917779,162.655283835882,178.930202197414,277.53436165178
gene104,35.6779735392679,-0.116670350602853,0.362290837628977,-0.322036763361223,0.747424843693233,0.851995750723708,ENSG00000005700,IBTK,protein_coding,coding,35.1803316590387,41.3162467153342,36.5125171333634,18.7946960950291,69.6657427722836,22.4744265369537,23.3323602686525,14.6428398794604,45.0325709038975,26.7902820435571,25.9737390286569,68.4199294349874
gene105,76.1186424146633,1.18139145464654,0.277905682074146,4.24760932298501,2.16063740559014e-05,0.00042953471623132,ENSG00000005801,ZNF195,protein_coding,coding,30.1545699934617,71.1023780682496,40.3559399895069,55.39489375377,40.2295134318821,29.6253804350753,97.0626187175944,66.8079569500383,140.72678407468,124.383452345087,119.286801464943,98.2934197516721
gene106,0.973136495395563,-0.165837125040906,0.484726608154119,-0.342946325201355,0.731638840249399,0.847105235087777,ENSG00000005810,MYCBP2,protein_coding,coding,2.01030466623078,0,0,3.95677812526929,0,1.0215648425888,0,1.83035498493256,0.938178560497865,0.956795787269897,0,0.963660977957569
gene107,21.1617636858651,-0.0345432943810962,0.436669357178307,-0.079101474581256,0.936951910644204,0.965714531538911,ENSG00000005812,FBXL3,protein_coding,coding,27.1391129941155,9.60842946868237,12.4911242824664,30.665030470837,22.5677758276412,26.5606859073089,45.7314261265589,47.5892296082464,5.62907136298719,5.74077472361938,10.5818936783417,9.63660977957569
gene108,9.93000312110937,-0.802605244227915,0.446362144116006,-1.79491622503528,0.0726670484568234,0.173632322514621,ENSG00000005844,ITGAL,protein_coding,coding,16.0824373298462,7.6867435749459,13.4519799965023,20.7730851576638,7.8496611574404,14.3019077962433,1.8665888214922,5.49106495479767,3.75271424199146,2.87038736180969,12.5058743471311,12.5275927134484
gene109,22.4235037810473,0.244624578634761,0.350751694509327,0.69730998510769,0.485608820540337,0.676043652124783,ENSG00000005882,PDK2,protein_coding,coding,25.1288083278848,32.6686601935201,26.9039599930046,9.89194531317322,17.6617376042409,9.19408358329924,24.2656546793986,21.9642598191907,18.7635712099573,25.8334862562872,28.859710031841,27.9461683607695
gene110,165.8200699944,0.153628468988553,0.245275788405911,0.626343571387658,0.531089613127492,0.706837815051253,ENSG00000005884,ITGA3,protein_coding,coding,95.4894716459621,168.147515701942,196.014565663319,144.422401572329,210.959643606211,123.609345953245,174.526054809521,149.173931272003,113.519605820242,201.883911113948,202.979960557281,209.114432216793
gene111,11.4330090237435,-1.12390592552635,0.441435260912342,-2.53634964383773,0.011201483277777,0.0448962676536706,ENSG00000005889,ZFX,protein_coding,coding,17.0875896629616,4.80421473434119,31.708238563184,12.8595289071252,20.6053605382811,13.2803429536545,12.1328273396993,3.66070996986511,2.81453568149359,8.61116208542907,2.8859710031841,6.74562684570298
gene112,5.587465777726,0.175188540381745,0.524477723202337,0.333898878200662,0.738455866323084,0.848340925650895,ENSG00000005893,LAMP2,protein_coding,coding,0,3.84337178747295,18.2562585666817,0.989194531317322,5.8872458680803,1.0215648425888,0,5.49106495479767,5.62907136298719,9.56795787269897,10.5818936783417,5.78196586774542
gene113,4.14806945298647,0.607555710427446,0.527835544606613,1.15144683171008,0.249548456713987,0.430644385371013,ENSG00000005961,ITGA2B,protein_coding,coding,0,0.960842946868237,0,6.92436171922125,0.981207644680051,7.15095389812163,8.3996496967149,6.40624244726394,10.3199641654765,4.78397893634948,2.8859710031841,0.963660977957569
gene114,16.0553357832556,0.929290361795283,0.426364891384738,2.17589744123583,0.0295629301866899,0.0885107006191861,ENSG00000005981,ASB4,protein_coding,coding,10.0515233311539,5.76505768120942,10.5694128543947,15.8271125010772,2.94362293404015,14.3019077962433,13.9994161611915,14.6428398794604,7.50542848398292,24.8766904690173,53.8714587261032,18.3095585811938
gene115,134.399369724066,0.0173939455949039,0.283521635622349,0.0613501538603602,0.951080348989548,0.972606858946101,ENSG00000006007,GDE1,protein_coding,coding,203.040771289309,118.183682464793,109.53755140009,111.778982038857,146.199939057328,112.372132684769,63.4640199307348,145.513221302138,116.334141501735,112.901902897848,250.117486942622,123.348605178569
gene116,279.242168137017,-0.861489579521571,0.25584787890852,-3.36690907926053,0.00076015745905264,0.00619341405162561,ENSG00000006015,REX1BD,protein_coding,coding,234.200493615886,345.903460872565,338.221211340629,442.169955498843,315.948861586976,514.868680664757,113.861918111024,231.539905593968,293.649889435832,210.495073199377,145.2605404936,164.786027230744
gene117,20.5197421143892,-1.45433999972885,0.392345052548652,-3.69132796736532,0.000223086260871196,0.00241030155767357,ENSG00000006016,CRLF1,protein_coding,coding,27.1391129941155,37.4728749278613,38.4342285614352,25.7190578142504,14.7181146702008,45.9704179164962,15.8660049826837,3.66070996986511,8.44360704448078,9.56795787269897,16.3538356847099,2.89098293387271
gene118,10.0023899968644,-0.244517931415538,0.465980717732066,-0.524714871659833,0.59978141744927,0.756577067188546,ENSG00000006025,OSBPL7,protein_coding,coding,18.092741996077,12.4909583092871,13.4519799965023,7.91355625053858,11.7744917361606,3.06469452776641,5.5997664644766,0.915177492466277,15.9490355284637,3.82718314907959,19.239806687894,7.70928782366055
gene119,0.721398199099456,0.350812471519379,0.375737621557763,0.91172080139939,0.361915710904309,0.565087121458409,ENSG00000006042,TMEM98,protein_coding,coding,0,0,0.960855714035879,0,0,0,0,0,0,0,7.69592267515759,0
gene120,5.96029580894606,-0.384859534258619,0.513727225149304,-0.748979050484389,0.453869832353156,0.65593872670698,ENSG00000006047,YBX2,protein_coding,coding,16.0824373298462,7.6867435749459,12.4911242824664,4.94597265658661,0.981207644680051,1.0215648425888,13.0661217504454,1.83035498493256,1.87635712099573,2.87038736180969,0.961990334394699,7.70928782366055
gene121,1.93642448734924,0.279566792599354,0.524195421040332,0.534536256142172,0.592970572174531,0.749888993309776,ENSG00000006059,KRT33A,protein_coding,coding,3.01545699934617,0,0,1.97838906263464,3.9248305787202,0,0.9332944107461,0.915177492466277,1.87635712099573,0,3.8479613375788,6.74562684570298
gene122,21.8389155091174,-1.09005888132414,0.403747924511133,-2.69531421394614,0.00703222818305997,0.0338948960056259,ENSG00000006062,MAP3K14,protein_coding,coding,19.0978943291924,24.9819166185742,28.8256714210764,25.7190578142504,33.3610599191217,55.1645014997954,10.2662385182071,4.57588746233139,14.072678407468,33.4878525544464,7.69592267515759,4.81830488978785
gene123,11.3037393369729,1.21019408709241,0.474392782981808,2.54121350310013,0.0110468439381107,0.0446364344491138,ENSG00000006071,ABCC8,protein_coding,coding,7.03606633180773,4.80421473434119,10.5694128543947,6.92436171922125,1.9624152893601,1.0215648425888,22.3990658579064,8.2365974321965,6.56724992348505,49.7533809380346,6.73393234076289,9.63660977957569
gene124,9.90366688158216,0.164073133549059,0.476136196234346,0.34462375164616,0.730377247249013,0.847105235087777,ENSG00000006116,CACNG3,protein_coding,coding,2.01030466623078,4.80421473434119,3.84342285614352,3.95677812526929,15.6993223148808,24.5175562221313,12.1328273396993,16.473194864393,3.75271424199146,18.179119958128,9.61990334394699,3.85464391183028
gene125,100.990721965403,0.113795625985492,0.267586218960809,0.42526094124616,0.67064646336454,0.812954371444333,ENSG00000006118,TMEM132A,protein_coding,coding,63.3245969862696,73.9849069088543,138.363222821167,118.703343758079,100.083179757365,85.8114467774596,107.328857235802,97.0088142014254,120.086855743727,150.216938601374,57.719420063682,99.2570807296296
gene126,13.2606568973022,0.662160635443741,0.422301678250267,1.56620567410657,0.117300474792569,0.250207450523206,ENSG00000006125,AP2B1,protein_coding,coding,17.0875896629616,8.64758652181414,3.84342285614352,12.8595289071252,5.8872458680803,9.19408358329924,13.0661217504454,28.3705022664546,11.2581427259744,30.6174651926367,7.69592267515759,10.6002707575333
gene127,5.28099936079997,-0.563224257171081,0.520872562872479,-1.08134667475452,0.279542932548305,0.469367694177391,ENSG00000006128,TAC1,protein_coding,coding,13.0669803305001,0.960842946868237,3.84342285614352,1.97838906263464,16.6805299595609,5.10782421294402,8.3996496967149,1.83035498493256,0,7.65436629815917,2.8859710031841,0.963660977957569
gene128,11.0131511868872,0.790680714270936,0.49685410374679,1.59107456517305,0.111592795857358,0.240093591087043,ENSG00000006194,ZNF263,protein_coding,coding,7.03606633180773,0.960842946868237,4.8042785701794,15.8271125010772,3.9248305787202,8.17251874071044,0,8.2365974321965,19.7017497704552,13.3951410217786,6.73393234076289,43.3647440080906
gene129,10.613150768112,1.12400321484556,0.473429536268962,2.36577524348644,0.0179923635212925,0.0634198912771798,ENSG00000006210,CX3CL1,protein_coding,coding,4.02060933246156,5.76505768120942,6.72598999825115,10.8811398444905,2.94362293404015,2.04312968517761,0.9332944107461,10.9821299095953,23.4544640124466,17.2223241708581,8.65791300955229,33.7281342285149
gene130,34.2815752899941,0.609823799912149,0.42831898820869,1.42330750611423,0.154647031992701,0.304998313096716,ENSG00000006282,SPATA20,protein_coding,coding,10.0515233311539,68.2198492276449,5.76513428421528,31.6542250021543,28.4550216957215,8.17251874071044,26.1322435008908,74.1293768897685,73.1779277188335,14.3519368090485,24.0497583598675,47.2193879199209
gene131,7.10149597629088,0.420705049796968,0.529051629346429,0.796043398119306,0.426006811314497,0.6315598791581,ENSG00000006283,CACNA1G,protein_coding,coding,1.00515233311539,5.76505768120942,0,0.989194531317322,14.7181146702008,9.19408358329924,8.3996496967149,16.473194864393,1.87635712099573,25.8334862562872,0,0.963660977957569
gene132,19.6836623563337,0.753643943800429,0.391029372977105,1.92501841329327,0.0542270546935823,0.141103906715761,ENSG00000006327,TNFRSF12A,protein_coding,coding,9.04637099803851,7.6867435749459,25.9431042789687,8.9027507818559,18.642945248921,12.2587781110657,38.2650708405901,47.5892296082464,15.0108569679658,15.3087325963183,19.239806687894,18.3095585811938
gene133,29.5707782247455,0.949868256912433,0.32511993753487,2.91764669009796,0.00352683715777311,0.0203818379931771,ENSG00000006377,DLX6,protein_coding,coding,16.0824373298462,27.8644454591789,25.9431042789687,17.8055015637118,9.81207644680051,17.3666023240097,29.8654211438752,29.2856797589209,34.712606738421,39.2286272780658,48.099516719735,58.7833196554117
gene134,7.1687643271392,-0.938704052962528,0.502462827768463,-1.86357402729237,0.0623815478437647,0.155797132052015,ENSG00000006432,MAP3K9,protein_coding,coding,5.02576166557695,2.88252884060471,28.8256714210764,13.8487234384425,4.90603822340025,7.15095389812163,12.1328273396993,3.66070996986511,3.75271424199146,1.91359157453979,0.961990334394699,0.963660977957569
gene135,5.81921502034118,-0.638331769396076,0.503767958141412,-1.26553218586238,0.205680618182812,0.37723224633931,ENSG00000006451,RALA,protein_coding,coding,11.0566756642693,9.60842946868237,5.76513428421528,16.8163070323945,2.94362293404015,0,4.6664720537305,1.83035498493256,6.56724992348505,2.87038736180969,1.9239806687894,5.78196586774542
gene136,14.7639899398726,-0.409292173478606,0.434406671196837,-0.942039810534837,0.346172258169195,0.546645049375573,ENSG00000006453,BAIAP2L1,protein_coding,coding,31.1597223265771,2.88252884060471,6.72598999825115,31.6542250021543,17.6617376042409,14.3019077962433,20.5324770364142,5.49106495479767,12.1963212864722,15.3087325963183,11.5438840127364,7.70928782366055
gene137,6.56316994889336,0.156008233867655,0.513177966651156,0.304504716747603,0.760743399817169,0.856459853139154,ENSG00000006459,KDM7A,protein_coding,coding,18.092741996077,0,11.5302685684306,2.96758359395197,0,1.0215648425888,9.332944107461,12.8124848945279,4.69089280248932,0,0,18.3095585811938
gene138,15.6182716364132,-0.998434144670166,0.4329014895825,-2.30231798252083,0.021317246447998,0.0697017860832568,ENSG00000006468,ETV1,protein_coding,coding,28.1442653272309,14.4126442030236,18.2562585666817,41.5461703153275,17.6617376042409,12.2587781110657,8.3996496967149,4.57588746233139,6.56724992348505,1.91359157453979,25.9737390286569,7.70928782366055
gene139,22.3039505191835,0.616877747683415,0.425678153005005,1.44863398584488,0.147439824860904,0.298586893008445,ENSG00000006530,AGK,protein_coding,coding,19.0978943291924,14.4126442030236,4.8042785701794,19.7838906263464,27.4738140510414,13.2803429536545,7.4663552859688,11.8973074020616,18.7635712099573,50.7101767253045,15.3918453503152,64.5652855231571
gene140,17.1161027222635,1.238849369437,0.465598150535433,2.65510316949182,0.00792841560837434,0.0364853940496486,ENSG00000006534,ALDH3B1,protein_coding,coding,3.01545699934617,17.2951730436283,3.84342285614352,15.8271125010772,6.86845351276035,2.04312968517761,18.665888214922,6.40624244726394,13.1344998469701,13.3951410217786,80.8071880891547,24.0915244489392
gene141,20.4221004913674,1.05237683744545,0.418174402402217,2.51177162598218,0.012012679940709,0.047383348655019,ENSG00000006555,TTC22,protein_coding,coding,6.03091399869234,19.2168589373647,15.3736914245741,2.96758359395197,11.7744917361606,15.3234726388321,37.331776429844,24.7097922965895,45.9707494643954,16.2655283835882,5.77194200636819,44.3284049860482
gene142,26.3139511926376,1.19627472938716,0.427280854403098,2.79572036780832,0.00517841844702436,0.0262531293167358,ENSG00000006576,PHTF2,protein_coding,coding,10.0515233311539,9.60842946868237,0.960855714035879,27.697446876885,13.7369070255207,20.4312968517761,13.0661217504454,43.013342145915,15.9490355284637,75.5868671943219,57.719420063682,27.9461683607695
gene143,7.49948389619896,-1.1812111282459,0.476519510573236,-2.46392932803594,0.0137423204608082,0.0520692733593705,ENSG00000006606,CCL26,protein_coding,coding,23.118503661654,10.5692724155506,9.60855714035879,11.8703343758079,6.86845351276035,6.12938905553283,7.4663552859688,0,1.87635712099573,4.78397893634948,3.8479613375788,3.85464391183028
gene144,7.59049819004858,-0.223733668120784,0.481071068128744,-0.465057792535716,0.641890070607564,0.785761982985122,ENSG00000006607,FARP2,protein_coding,coding,7.03606633180773,7.6867435749459,3.84342285614352,14.8379179697598,6.86845351276035,10.215648425888,2.7998832322383,5.49106495479767,13.1344998469701,12.4383452345087,6.73393234076289,0
gene145,93.3264410719531,1.99608166055165,0.35091631348982,5.67793367822506,1.36331549672058e-08,7.52853113189034e-07,ENSG00000006611,USH1C,protein_coding,coding,50.2576166557695,18.2560159904965,26.9039599930046,62.3192554729913,5.8872458680803,27.5822507498977,165.19311070206,126.294493960346,121.963212864722,153.087325963184,94.2750527706805,267.897751872204
gene146,12.9369326462181,0.71025390204513,0.445415093265376,1.5922648895815,0.111325198450335,0.240093591087043,ENSG00000006625,GGCT,protein_coding,coding,1.00515233311539,8.64758652181414,23.0605371368611,5.93516718790393,7.8496611574404,7.15095389812163,20.5324770364142,19.2187273417918,27.2071782544381,4.78397893634948,12.5058743471311,17.3458976032362
gene147,1.23507002670339,-1.0786730665139,0.483244193208025,-2.27224111595174,0.0230719511657736,0.0735208525370633,ENSG00000006634,DBF4,protein_coding,coding,4.02060933246156,0,5.76513428421528,0.989194531317322,0.981207644680051,3.06469452776641,0,0,0,0,0,0
gene148,238.021401399395,-1.1223042292882,0.242861315623571,-4.62029862256618,3.83188112014118e-06,0.000100233942984746,ENSG00000006638,TBXA2R,protein_coding,coding,258.324149610655,288.252884060471,466.015021307401,410.515730496689,276.700555799774,285.016591082276,125.994745450724,109.821299095953,225.162854519488,110.988311323308,134.678646815258,164.786027230744
gene149,9.47619124712028,-1.17374075116573,0.44733478003248,-2.60969038933766,0.00906242016803983,0.0402144894956768,ENSG00000006652,IFRD1,protein_coding,coding,9.04637099803851,18.2560159904965,13.4519799965023,19.7838906263464,15.6993223148808,8.17251874071044,0.9332944107461,5.49106495479767,7.50542848398292,3.82718314907959,9.61990334394699,1.92732195591514
gene150,27.9316670561132,1.28903502466265,0.373379880037244,3.4434569991579,0.00057432791776038,0.00528594398383165,ENSG00000006659,LGALS14,protein_coding,coding,13.0669803305001,10.5692724155506,32.6690942772199,3.95677812526929,15.6993223148808,11.2372132684768,42.9315428943206,66.8079569500383,41.279856661906,44.9694020016852,25.9737390286569,26.0188464048544
gene151,24.4181067382049,0.203715217968525,0.42560656074929,0.478613414077621,0.632213673693089,0.779677905274107,ENSG00000006695,COX10,protein_coding,coding,63.3245969862696,22.0993877779695,9.60855714035879,9.89194531317322,20.6053605382811,8.17251874071044,21.4657714471603,45.7588746233139,45.9707494643954,13.3951410217786,23.0877680254728,9.63660977957569
gene152,12.8528733319483,0.0120336208947582,0.448342719730111,0.026839461907314,0.978587778494348,0.988532776243275,ENSG00000006704,GTF2IRD1,protein_coding,coding,16.0824373298462,14.4126442030236,4.8042785701794,4.94597265658661,33.3610599191217,3.06469452776641,10.2662385182071,16.473194864393,4.69089280248932,12.4383452345087,19.239806687894,14.4549146693635
gene153,15.7203875411345,0.362287294630489,0.423556653892872,0.85502803974723,0.392535624991049,0.596606133396181,ENSG00000006712,PAF1,protein_coding,coding,11.0566756642693,24.0210736717059,12.4911242824664,6.92436171922125,7.8496611574404,17.3666023240097,5.5997664644766,37.5222771911174,22.5162854519488,5.74077472361938,15.3918453503152,22.1642024930241
gene154,28.903388622793,-0.29466177022302,0.376811936275559,-0.781981876087361,0.434225224933105,0.640385569114994,ENSG00000006715,VPS41,protein_coding,coding,28.1442653272309,24.9819166185742,22.0996814228252,22.7514742202984,48.0791745893225,48.0135476016738,19.5991826256681,12.8124848945279,20.639928330953,64.1053177470831,24.0497583598675,11.5639317354908
gene155,0.481169176417349,0.240956698618622,0.361734925418975,0.618583392022861,0.536190845566801,0.706837815051253,ENSG00000006740,ARHGAP44,protein_coding,coding,0,0,0,0,0.981207644680051,0,0,0,0.938178560497865,0,0,3.85464391183028
gene156,29.6129270525738,1.00285208344538,0.380486596033218,2.63253840609871,0.00847494405779754,0.0379463711416701,ENSG00000006744,ELAC2,protein_coding,coding,27.1391129941155,21.1385448311012,6.72598999825115,15.8271125010772,20.6053605382811,17.3666023240097,38.2650708405901,45.7588746233139,20.639928330953,95.6795787269897,26.9357293630516,19.2732195591514
gene157,6.28723022305246,0.0662268660377147,0.455199187557677,0.145506706020938,0.884310821460365,0.937105497368447,ENSG00000006747,SCIN,protein_coding,coding,5.02576166557695,3.84337178747295,6.72598999825115,6.92436171922125,5.8872458680803,8.17251874071044,3.7331776429844,4.57588746233139,8.44360704448078,4.78397893634948,8.65791300955229,8.67294880161812
gene158,9.55825842854142,0.358696665476861,0.509373137791063,0.704152562613426,0.481337769320302,0.673314348819357,ENSG00000006756,ARSD,protein_coding,coding,10.0515233311539,0.960842946868237,4.8042785701794,23.7406687516157,5.8872458680803,1.0215648425888,18.665888214922,13.7276623869942,28.1453568149359,0.956795787269897,4.8099516719735,1.92732195591514
gene159,15.4067575626221,0.0217456068016613,0.41386420422922,0.052540220656228,0.958098248125119,0.976473058444652,ENSG00000006757,PNPLA4,protein_coding,coding,19.0978943291924,13.4518012561553,23.0605371368611,6.92436171922125,13.7369070255207,15.3234726388321,4.6664720537305,17.3883723568593,35.6507852989189,7.65436629815917,11.5438840127364,16.3822366252787
gene160,30.5335844136657,1.07920159760875,0.374995611283342,2.87351638692978,0.00405930018885606,0.0219290455854507,ENSG00000006788,MYH13,protein_coding,coding,12.0618279973847,32.6686601935201,15.3736914245741,26.7082523455677,14.7181146702008,6.12938905553283,51.3311925910355,32.946389728786,59.1052493113655,35.4014441289862,14.4298550159205,65.5289465011147
gene161,36.5772755823458,0.0165736284783383,0.320758050768334,0.0516714985813744,0.95879044772835,0.976473058444652,ENSG00000006831,ADIPOR2,protein_coding,coding,32.1648746596925,27.8644454591789,44.1993628456504,38.5785867213756,34.3422675638018,40.8625937035522,30.7987155546213,21.9642598191907,30.9598924964295,77.5004587688617,31.7456810350251,27.9461683607695
gene162,30.3409156263354,0.114326629788493,0.396176557860024,0.288547210458732,0.772927897706267,0.863247562157337,ENSG00000006837,CDKL3,protein_coding,coding,56.2885306544619,25.9427595654424,36.5125171333634,11.8703343758079,25.5113987616813,17.3666023240097,54.1310758232738,63.1472469801732,25.3308211334423,23.9198946817474,12.5058743471311,11.5639317354908
gene163,19.3593588476881,0.535638350659823,0.439747334955572,1.21752247898738,0.223405489070699,0.399030949013296,ENSG00000007001,UPP2,protein_coding,coding,17.0875896629616,29.7861313529154,16.3345471386099,7.91355625053858,12.7556993808407,5.10782421294402,32.6653043761135,8.2365974321965,7.50542848398292,61.2349303852734,25.0117486942622,8.67294880161812
gene164,0.57120635082296,0.0635294597306065,0.415919589522122,0.156647677470104,0.875522525171245,0.932277421870716,ENSG00000007038,PRSS21,protein_coding,coding,2.01030466623078,0,0,0,0,1.0215648425888,0.9332944107461,0,0,0,0.961990334394699,1.92732195591514
gene165,7.70608791841275,-0.115233606304043,0.475553141200161,-0.242391268278044,0.808476999586317,0.890938068280265,ENSG00000007047,MARK4,protein_coding,coding,7.03606633180773,0.960842946868237,9.60855714035879,6.92436171922125,5.8872458680803,18.3881671665985,10.2662385182071,1.83035498493256,6.56724992348505,5.74077472361938,5.77194200636819,13.491253691406
gene166,33.1761278242051,1.50058447877041,0.375888996608105,3.98070123554094,6.87122668966231e-05,0.000953526608383472,ENSG00000007062,PROM1,protein_coding,coding,9.04637099803851,9.60842946868237,11.5302685684306,30.665030470837,16.6805299595609,13.2803429536545,104.528974003563,45.7588746233139,18.7635712099573,60.2781345980035,48.099516719735,29.8734903166846
gene167,34.3484942231193,0.929198700599048,0.377124268396761,2.46166793819423,0.01382926374937,0.0520692733593705,ENSG00000007080,CCDC124,protein_coding,coding,40.2060933246156,34.5903460872565,20.1779699947535,12.8595289071252,15.6993223148808,8.17251874071044,48.5313093587972,32.0312122363197,83.49789188431,18.179119958128,32.7076713694198,65.5289465011147
