rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID,geneName,geneBiotype,broadClass,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
gene272,13.2413054434235,-1.39288378017853,0.462841132011782,-2.99628704333609,0.00273289048466963,0.0167684761837136,ENSG00000010810,FYN,protein_coding,coding,14.0721326636155,44.1987755559389,21.1388257087893,1.97838906263464,11.7744917361606,31.6685101202529,1.8665888214922,3.66070996986511,11.2581427259744,8.61116208542907,2.8859710031841,5.78196586774542
gene269,159.164107955856,-0.859445608898919,0.28823793884512,-2.98130311362008,0.00287024542762801,0.0173964875308673,ENSG00000010671,BTK,protein_coding,coding,173.891353628962,263.270967441897,142.20664567731,160.249514073406,216.846889474291,297.275369193342,81.1966137349107,84.1963293068975,213.904711793513,63.1485219598132,86.5791300955229,127.203249090399
gene223,28.5776270753681,-1.07595654348496,0.363230386460431,-2.9578563471072,0.00309786454963996,0.018549863628567,ENSG00000008516,MMP25,protein_coding,coding,46.237007323308,18.2560159904965,60.5339099842604,37.5893921900582,27.4738140510414,51.0782421294402,4.6664720537305,27.4553247739883,20.639928330953,17.2223241708581,12.5058743471311,19.2732195591514
gene498,17.7966865975407,-1.1314648514188,0.385566389991665,-2.92647191631914,0.00342830456932399,0.0202841353685003,ENSG00000033030,ZCCHC8,protein_coding,coding,18.092741996077,20.177701884233,24.021392850897,21.7622796889811,34.3422675638018,34.7332046480194,12.1328273396993,9.15177492466277,11.2581427259744,7.65436629815917,1.9239806687894,18.3095585811938
gene133,29.5707782247455,0.949868256912433,0.32511993753487,2.91764669009796,0.00352683715777311,0.0203818379931771,ENSG00000006377,DLX6,protein_coding,coding,16.0824373298462,27.8644454591789,25.9431042789687,17.8055015637118,9.81207644680051,17.3666023240097,29.8654211438752,29.2856797589209,34.712606738421,39.2286272780658,48.099516719735,58.7833196554117
gene469,129.378081543555,-0.669774165287342,0.229286827842404,-2.92079675809562,0.00349137509970067,0.0203818379931771,ENSG00000028137,TNFRSF1B,protein_coding,coding,184.948029293232,118.183682464793,160.462904243992,181.02259923107,131.481824387127,185.924801351162,70.9303752167036,89.6873942616952,101.323284533769,118.642677621467,85.6171397611282,124.312266156526
gene236,12.7375333626627,-1.34170226831261,0.460647055090144,-2.90056659431921,0.00372488679770173,0.020800772342222,ENSG00000009709,PAX7,protein_coding,coding,43.2215503239618,21.1385448311012,19.2171142807176,15.8271125010772,3.9248305787202,15.3234726388321,1.8665888214922,4.57588746233139,4.69089280248932,8.61116208542907,0.961990334394699,13.491253691406
gene415,33.2934861204953,1.0642599647871,0.36622939166634,2.90253714767926,0.00370153257308837,0.020800772342222,ENSG00000022267,FHL1,protein_coding,coding,24.1236559947694,13.4518012561553,12.4911242824664,28.6866414082023,8.83086880212045,31.6685101202529,28.9321267331291,21.9642598191907,49.7234637063868,55.494155661654,90.4270914331017,33.7281342285149
gene470,29.5267370024841,-1.13428101626426,0.390160629996812,-2.9033941310142,0.00369141754147897,0.020800772342222,ENSG00000028203,VEZT,protein_coding,coding,29.1494176603463,33.6295031403883,35.5516614193275,43.5245593779622,68.6845351276035,43.9272882313186,8.3996496967149,10.0669524171291,15.0108569679658,4.78397893634948,47.1375263853403,14.4549146693635
gene231,24.3791353585844,-1.11708697041282,0.384950188703898,-2.89639616601263,0.00377475536429277,0.0208450379561501,ENSG00000008988,RPS20,protein_coding,coding,44.2267026570772,53.8072050246213,29.7865271351123,33.6326140647889,35.3234752084818,12.2587781110657,13.9994161611915,24.7097922965895,12.1963212864722,19.1359157453979,10.5818936783417,2.89098293387271
gene082,26.455579112973,-1.08307804254042,0.376074025147772,-2.87530558169558,0.00403636640023424,0.0219290455854507,ENSG00000005108,THSD7A,protein_coding,coding,21.1081989954232,30.7469742997836,39.395084275471,80.1247570367031,26.4926064063614,26.5606859073089,14.9327105719376,28.3705022664546,7.50542848398292,21.0495073199377,11.5438840127364,9.63660977957569
gene160,30.5335844136657,1.07920159760875,0.374995611283342,2.87351638692978,0.00405930018885606,0.0219290455854507,ENSG00000006788,MYH13,protein_coding,coding,12.0618279973847,32.6686601935201,15.3736914245741,26.7082523455677,14.7181146702008,6.12938905553283,51.3311925910355,32.946389728786,59.1052493113655,35.4014441289862,14.4298550159205,65.5289465011147
gene090,30.726005400315,0.999971404332154,0.349853642068814,2.85435724747658,0.00431240075073291,0.0229644833826026,ENSG00000005243,COPZ2,protein_coding,coding,18.092741996077,15.3734871498918,29.7865271351123,9.89194531317322,25.5113987616813,16.3450374814209,71.8636696274497,43.013342145915,24.3926425729445,20.0927115326678,51.9474780573138,42.401083030133
gene355,41.9220581292548,1.00700408120921,0.352740984821138,2.85208246055858,0.00434338317497916,0.0229644833826026,ENSG00000015133,CCDC88C,protein_coding,coding,18.092741996077,13.4518012561553,53.8079199860092,35.6110031274236,15.6993223148808,19.4097320091873,99.8625019498327,53.0802945630441,44.0943923433996,44.9694020016852,30.7836907006304,74.2018953027328
gene300,67.1167108324046,-0.894662694909282,0.317438684667702,-2.81725542836171,0.0048435988190208,0.0253396696110878,ENSG00000011454,RABGAP1,protein_coding,coding,66.3400539856158,55.7288909183578,146.050068533454,114.746565632809,103.026802691405,50.0566772868514,41.9982484835745,29.2856797589209,70.3633920373399,44.9694020016852,23.0877680254728,59.7469806333693
gene058,24.2705501539347,-1.01508954306785,0.360488352720028,-2.81144094153386,0.00493201441281047,0.0255334496163209,ENSG00000004776,HSPB6,protein_coding,coding,34.1751793259233,33.6295031403883,15.3736914245741,26.7082523455677,52.9852128127227,38.8194640183746,17.7325938041759,21.9642598191907,4.69089280248932,13.3951410217786,16.3538356847099,15.4185756473211
gene396,88.6829666251721,0.744574892431783,0.265364493165962,2.80515854474121,0.0050291835449314,0.0257680847611433,ENSG00000019995,ZRANB1,protein_coding,coding,83.4276436485774,80.7108075369319,56.6904871281169,64.2976445356259,42.1919287212422,61.2938905553283,85.8630857886412,78.7052643520999,166.057605208122,103.333945025149,147.184521162389,94.4387758398418
gene039,6.77423665993141,-1.46580775480662,0.525218568008719,-2.79254640637606,0.005229496584219,0.0262531293167358,ENSG00000003400,CASP10,protein_coding,coding,5.02576166557695,3.84337178747295,0,29.6758359395197,9.81207644680051,21.4528616943649,1.8665888214922,0,0,2.87038736180969,0.961990334394699,5.78196586774542
gene142,26.3139511926376,1.19627472938716,0.427280854403098,2.79572036780832,0.00517841844702436,0.0262531293167358,ENSG00000006576,PHTF2,protein_coding,coding,10.0515233311539,9.60842946868237,0.960855714035879,27.697446876885,13.7369070255207,20.4312968517761,13.0661217504454,43.013342145915,15.9490355284637,75.5868671943219,57.719420063682,27.9461683607695
gene176,2.62722585939594,-1.51753228612005,0.532362621571131,-2.74219383680055,0.00610303148288695,0.0303320664699482,ENSG00000007264,MATK,protein_coding,coding,7.03606633180773,7.6867435749459,0.960855714035879,4.94597265658661,1.9624152893601,6.12938905553283,0.9332944107461,0.915177492466277,0,0.956795787269897,0,0
gene478,5.20716208134274,-1.43319313625805,0.522779397498604,-2.71890144986789,0.00654991197667422,0.0322307549743276,ENSG00000029534,ANK1,protein_coding,coding,15.0772849967309,0,20.1779699947535,10.8811398444905,5.8872458680803,1.0215648425888,1.8665888214922,0.915177492466277,2.81453568149359,0.956795787269897,1.9239806687894,0.963660977957569
gene122,21.8389155091174,-1.09005888132414,0.403747924511133,-2.69531421394614,0.00703222818305997,0.0338948960056259,ENSG00000006062,MAP3K14,protein_coding,coding,19.0978943291924,24.9819166185742,28.8256714210764,25.7190578142504,33.3610599191217,55.1645014997954,10.2662385182071,4.57588746233139,14.072678407468,33.4878525544464,7.69592267515759,4.81830488978785
gene417,27.5681546177232,-0.955800528146755,0.354108000086918,-2.69591558404822,0.00701954534868246,0.0338948960056259,ENSG00000022355,GABRA1,protein_coding,coding,38.1957886583848,16.33433009676,53.8079199860092,24.7298632829331,40.2295134318821,52.099806972029,14.9327105719376,27.4553247739883,13.1344998469701,26.7902820435571,11.5438840127364,11.5639317354908
gene500,13.9653766445978,1.31761160669012,0.488376332020688,2.69246045940878,0.00709269453638851,0.0338948960056259,ENSG00000033100,CHPF2,protein_coding,coding,7.03606633180773,5.76505768120942,8.64770142632291,8.9027507818559,0,5.10782421294402,9.332944107461,60.4017145027743,43.1562137829018,2.87038736180969,10.5818936783417,5.78196586774542
gene044,197.885307160702,0.711346936992103,0.266252323980512,2.67148904579957,0.00755155372046819,0.0357440209435494,ENSG00000003987,MTMR7,protein_coding,coding,174.896505962078,88.3975511118778,137.402367107131,170.141459386579,115.782502072246,194.097320091873,185.725587738474,142.767688824739,205.461104749032,319.569792948146,260.699380620963,379.682425315282
gene208,16.3762865089865,-1.04153814677641,0.390514769352477,-2.6603486633801,0.00780597981516208,0.0362576819451921,ENSG00000008256,CYTH3,protein_coding,coding,14.0721326636155,16.33433009676,25.9431042789687,25.7190578142504,27.4738140510414,28.6038155924865,21.4657714471603,8.2365974321965,7.50542848398292,3.82718314907959,6.73393234076289,10.6002707575333
gene274,20.5736481480245,-1.03997919317471,0.390061064325728,-2.66107652018872,0.00778912532042994,0.0362576819451921,ENSG00000010932,FMO1,protein_coding,coding,22.1133513285386,23.0602307248377,45.1602185596863,48.4705320345488,28.4550216957215,6.12938905553283,11.1995329289532,12.8124848945279,19.7017497704552,10.5247536599689,9.61990334394699,9.63660977957569
gene140,17.1161027222635,1.238849369437,0.465598150535433,2.65510316949182,0.00792841560837434,0.0364853940496486,ENSG00000006534,ALDH3B1,protein_coding,coding,3.01545699934617,17.2951730436283,3.84342285614352,15.8271125010772,6.86845351276035,2.04312968517761,18.665888214922,6.40624244726394,13.1344998469701,13.3951410217786,80.8071880891547,24.0915244489392
gene214,89.6496403618074,0.872539606584273,0.330369707707455,2.64030547094407,0.00828313298274992,0.0377680467195111,ENSG00000008311,AASS,protein_coding,coding,69.3555109849619,93.201765846219,53.8079199860092,66.2760335982606,54.9476281020828,24.5175562221313,47.5980149480511,149.173931272003,100.385105973272,76.5436629815918,105.818936783417,234.169617643689
gene156,29.6129270525738,1.00285208344538,0.380486596033218,2.63253840609871,0.00847494405779754,0.0379463711416701,ENSG00000006744,ELAC2,protein_coding,coding,27.1391129941155,21.1385448311012,6.72598999825115,15.8271125010772,20.6053605382811,17.3666023240097,38.2650708405901,45.7588746233139,20.639928330953,95.6795787269897,26.9357293630516,19.2732195591514
gene327,39.5205994836629,-0.900530987140645,0.341569409675653,-2.63457209129394,0.00842434121079324,0.0379463711416701,ENSG00000013288,MAN2B2,protein_coding,coding,48.2473119895387,50.9246761840166,46.1210742737222,61.330060941674,84.3838574424843,26.5606859073089,50.3978981802894,21.0490823267244,11.2581427259744,27.747077830827,16.3538356847099,29.8734903166846
gene149,9.47619124712028,-1.17374075116573,0.44733478003248,-2.60969038933766,0.00906242016803983,0.0402144894956768,ENSG00000006652,IFRD1,protein_coding,coding,9.04637099803851,18.2560159904965,13.4519799965023,19.7838906263464,15.6993223148808,8.17251874071044,0.9332944107461,5.49106495479767,7.50542848398292,3.82718314907959,9.61990334394699,1.92732195591514
gene273,15.3597562844041,-1.20490931598297,0.462682699883559,-2.59844490797095,0.00936470708435281,0.0411881364683482,ENSG00000010818,HIVEP2,protein_coding,coding,8.04121866492312,42.2770896622024,24.9822485649329,17.8055015637118,0.981207644680051,44.9488530739074,5.5997664644766,5.49106495479767,15.9490355284637,8.61116208542907,3.8479613375788,5.78196586774542
gene067,32.2561184402162,-0.82005419792709,0.3165597726096,-2.58859368833593,0.00963687281226923,0.041289015411188,ENSG00000004866,ST7,protein_coding,coding,48.2473119895387,27.8644454591789,49.0036414158298,45.5029484405968,45.1355516552823,36.776334333197,11.1995329289532,24.7097922965895,13.1344998469701,30.6174651926367,26.9357293630516,27.9461683607695
gene358,21.4217534398948,1.03782494155562,0.399861693713545,2.59065930321333,0.0095792274273239,0.041289015411188,ENSG00000015285,WAS,protein_coding,coding,8.04121866492312,14.4126442030236,7.68684571228703,27.697446876885,3.9248305787202,14.3019077962433,19.5991826256681,35.6919222061848,40.3416781014082,51.6669725125744,18.2778163534993,15.4185756473211
gene483,31.3359250893008,-0.963919307515799,0.371853668170323,-2.58949947591325,0.00961155691480817,0.041289015411188,ENSG00000030066,NUP160,protein_coding,coding,16.0824373298462,54.7680479714895,39.395084275471,20.7730851576638,70.6469504169636,56.1860663423843,19.5991826256681,31.1160347438534,30.0217139359317,17.2223241708581,9.61990334394699,10.6002707575333
gene075,21.9835020425634,-0.924749261701149,0.359561132377181,-2.568409698499,0.0102166326954814,0.0433988585440533,ENSG00000005020,SKAP2,protein_coding,coding,28.1442653272309,19.2168589373647,24.9822485649329,29.6758359395197,28.4550216957215,48.0135476016738,14.9327105719376,7.32141993973022,12.1963212864722,24.8766904690173,18.2778163534993,7.70928782366055
gene304,24.6433871790795,-0.952147929860675,0.371158423414912,-2.56218548072689,0.0104015751737572,0.0434461697627262,ENSG00000011523,CEP68,protein_coding,coding,46.237007323308,22.0993877779695,37.4733728473993,39.5677812526929,11.7744917361606,44.9488530739074,21.4657714471603,14.6428398794604,4.69089280248932,21.0495073199377,17.3158260191046,14.4549146693635
gene411,56.9953262096437,-0.822667805745644,0.32096757229989,-2.56215113113741,0.010402604027695,0.0434461697627262,ENSG00000021762,OSBPL5,protein_coding,coding,78.4018819830004,79.7499645900637,31.708238563184,92.9842859438283,109.895256204166,54.1429366572066,38.2650708405901,32.946389728786,15.0108569679658,50.7101767253045,52.9094683917085,47.2193879199209
gene045,21.0804940603615,-1.0472284697746,0.409142113533686,-2.55564851112913,0.0105990121453837,0.0435347854236009,ENSG00000003989,SLC7A2,protein_coding,coding,21.1081989954232,20.177701884233,19.2171142807176,26.7082523455677,24.5301911170013,67.4232796108611,6.5330608752227,14.6428398794604,7.50542848398292,18.179119958128,24.0497583598675,2.89098293387271
gene315,19.912516016681,-1.01679226201811,0.397008478030078,-2.55645502244414,0.0105744740602136,0.0435347854236009,ENSG00000012211,PRICKLE3,protein_coding,coding,22.1133513285386,41.3162467153342,34.5908057052917,24.7298632829331,37.2858904978419,7.15095389812163,11.1995329289532,11.8973074020616,15.0108569679658,4.78397893634948,22.1257776910781,6.74562684570298
gene292,38.4892724037771,0.895276700833209,0.351111649464258,2.54793355049444,0.0108363109785149,0.0441446439042781,ENSG00000011304,PTBP1,protein_coding,coding,26.1339606610001,18.2560159904965,22.0996814228252,34.6218085961063,19.624152893601,31.6685101202529,69.9970808059575,26.5401472815221,42.2180352224039,102.377149237879,49.0615070541297,19.2732195591514
gene123,11.3037393369729,1.21019408709241,0.474392782981808,2.54121350310013,0.0110468439381107,0.0446364344491138,ENSG00000006071,ABCC8,protein_coding,coding,7.03606633180773,4.80421473434119,10.5694128543947,6.92436171922125,1.9624152893601,1.0215648425888,22.3990658579064,8.2365974321965,6.56724992348505,49.7533809380346,6.73393234076289,9.63660977957569
gene111,11.4330090237435,-1.12390592552635,0.441435260912342,-2.53634964383773,0.011201483277777,0.0448962676536706,ENSG00000005889,ZFX,protein_coding,coding,17.0875896629616,4.80421473434119,31.708238563184,12.8595289071252,20.6053605382811,13.2803429536545,12.1328273396993,3.66070996986511,2.81453568149359,8.61116208542907,2.8859710031841,6.74562684570298
gene141,20.4221004913674,1.05237683744545,0.418174402402217,2.51177162598218,0.012012679940709,0.047383348655019,ENSG00000006555,TTC22,protein_coding,coding,6.03091399869234,19.2168589373647,15.3736914245741,2.96758359395197,11.7744917361606,15.3234726388321,37.331776429844,24.7097922965895,45.9707494643954,16.2655283835882,5.77194200636819,44.3284049860482
gene408,116.260253288148,-0.711698994324902,0.283149805829023,-2.51315499373488,0.0119656751590017,0.047383348655019,ENSG00000021488,SLC7A9,protein_coding,coding,130.669803305001,212.34629125788,69.1816114105833,169.152264855262,175.636168397729,122.587781110657,92.3961466638639,107.075766618554,47.8471065853911,60.2781345980035,114.476849792969,93.4751148618842
gene342,30.213704402673,-0.800084617706791,0.318734642590001,-2.50813057169966,0.0121371808316934,0.0474974714437135,ENSG00000013588,GPRC5A,protein_coding,coding,30.1545699934617,55.7288909183578,38.4342285614352,31.6542250021543,29.4362293404015,50.0566772868514,20.5324770364142,29.2856797589209,22.5162854519488,16.2655283835882,26.9357293630516,11.5639317354908
gene340,3.73363967774205,-1.33390709220435,0.529809643563815,-2.49314835700155,0.0126615930245889,0.0491625916657866,ENSG00000013573,DDX11,protein_coding,coding,5.02576166557695,2.88252884060471,17.2954028526458,5.93516718790393,0.981207644680051,6.12938905553283,2.7998832322383,1.83035498493256,0,0,1.9239806687894,0
gene071,21.9212503845393,-0.938691743394212,0.37927588563305,-2.47161259959058,0.0134505185684878,0.0516246698466297,ENSG00000004961,HCCS,protein_coding,coding,25.1288083278848,40.355403768466,40.3559399895069,28.6866414082023,26.4926064063614,18.3881671665985,4.6664720537305,10.9821299095953,12.1963212864722,6.69757051088928,24.0497583598675,25.0551854268968
gene399,35.7330622774007,0.950954013579137,0.384628347829759,2.47020843212245,0.0135034347687361,0.0516246698466297,ENSG00000020219,CCT8L1P,processed_pseudogene,pseudo,23.118503661654,15.3734871498918,15.3736914245741,19.7838906263464,52.9852128127227,8.17251874071044,101.729090771325,58.5713595178418,30.9598924964295,44.0126062144153,38.479613375788,20.236880537109
gene143,7.49948389619896,-1.1812111282459,0.476519510573236,-2.46392932803594,0.0137423204608082,0.0520692733593705,ENSG00000006606,CCL26,protein_coding,coding,23.118503661654,10.5692724155506,9.60855714035879,11.8703343758079,6.86845351276035,6.12938905553283,7.4663552859688,0,1.87635712099573,4.78397893634948,3.8479613375788,3.85464391183028
gene167,34.3484942231193,0.929198700599048,0.377124268396761,2.46166793819423,0.01382926374937,0.0520692733593705,ENSG00000007080,CCDC124,protein_coding,coding,40.2060933246156,34.5903460872565,20.1779699947535,12.8595289071252,15.6993223148808,8.17251874071044,48.5313093587972,32.0312122363197,83.49789188431,18.179119958128,32.7076713694198,65.5289465011147
gene080,10.4207724727327,1.03416240284071,0.41977285090513,2.45249779456107,0.014186824907502,0.0530139246543497,ENSG00000005100,DHX33,protein_coding,coding,7.03606633180773,8.64758652181414,8.64770142632291,1.97838906263464,2.94362293404015,7.15095389812163,15.8660049826837,13.7276623869942,20.639928330953,16.2655283835882,10.5818936783417,11.5639317354908
gene496,11.5359920939153,1.22931211956032,0.503209219765994,2.44159295183162,0.0146226234548764,0.0542346556498027,ENSG00000032742,IFT88,protein_coding,coding,4.02060933246156,0.960842946868237,2.88256714210764,12.8595289071252,4.90603822340025,4.08625937035522,18.665888214922,3.66070996986511,9.38178560497865,0,49.0615070541297,27.9461683607695
gene454,19.3948070007945,0.952899767475814,0.390715314752475,2.43432335399373,0.0149196601863902,0.0549264526861921,ENSG00000026036,RTEL1-TNFRSF6B,protein_coding,coding,5.02576166557695,4.80421473434119,15.3736914245741,18.7946960950291,21.5865681829611,7.15095389812163,32.6653043761135,20.1339048342581,20.639928330953,16.2655283835882,28.859710031841,41.4374220521755
gene012,12.9500197211149,1.20189297885593,0.494937094421941,2.42514332462715,0.015302344153766,0.0559210665031007,ENSG00000001461,NIPAL3,protein_coding,coding,1.00515233311539,14.4126442030236,0.960855714035879,0,13.7369070255207,5.10782421294402,21.4657714471603,27.4553247739883,35.6507852989189,1.91359157453979,21.1637873566834,12.5275927134484
gene468,51.1014998994679,-0.812900433665033,0.336278031640602,-2.41629053151127,0.0156795449224912,0.0568812688064095,ENSG00000028116,VRK2,protein_coding,coding,90.4637099803851,37.4728749278613,99.9289942597314,62.3192554729913,40.2295134318821,70.4879741386275,26.1322435008908,61.3168919952406,41.279856661906,23.9198946817474,46.1755360509456,13.491253691406
gene204,140.119503699884,0.690074316860629,0.287027470148704,2.40392357012762,0.0162201640867328,0.0584160981964217,ENSG00000008130,NADK,protein_coding,coding,110.566756642693,92.2409228993508,110.498407114126,112.768176570175,49.0603822340025,152.213161545732,189.458765381458,284.620200157012,91.0033203682929,179.877608006741,120.248791799337,188.877551679684
gene341,21.2819439738313,-1.03147622661852,0.431264074202349,-2.38880402495475,0.0169033162780336,0.0604384761883648,ENSG00000013583,HEBP1,protein_coding,coding,72.3709679843081,21.1385448311012,3.84342285614352,21.7622796889811,42.1919287212422,20.4312968517761,13.0661217504454,10.0669524171291,14.072678407468,23.9198946817474,4.8099516719735,7.70928782366055
gene035,9.52100727391755,-1.09475208443418,0.45984642725665,-2.3715911930591,0.017711675333846,0.0628764474351534,ENSG00000003137,CYP26B1,protein_coding,coding,16.0824373298462,5.76505768120942,15.3736914245741,16.8163070323945,22.5677758276412,7.15095389812163,2.7998832322383,0,6.56724992348505,8.61116208542907,5.77194200636819,6.74562684570298
gene129,10.613150768112,1.12400321484556,0.473429536268962,2.36577524348644,0.0179923635212925,0.0634198912771798,ENSG00000006210,CX3CL1,protein_coding,coding,4.02060933246156,5.76505768120942,6.72598999825115,10.8811398444905,2.94362293404015,2.04312968517761,0.9332944107461,10.9821299095953,23.4544640124466,17.2223241708581,8.65791300955229,33.7281342285149
gene393,32.9113317592676,0.874844446117182,0.372378315054071,2.34743585318698,0.0189031277916463,0.0658837871588838,ENSG00000019549,SNAI2,protein_coding,coding,43.2215503239618,22.0993877779695,21.1388257087893,15.8271125010772,11.7744917361606,16.3450374814209,59.7308422877504,52.1651170705778,9.38178560497865,32.5310567671765,57.719420063682,53.0013537876663
gene447,9.20670351420366,1.14918053223721,0.487959016407086,2.34638525394556,0.0189565021402825,0.0658837871588838,ENSG00000025434,NR1H3,protein_coding,coding,6.03091399869234,0.960842946868237,9.60855714035879,1.97838906263464,1.9624152893601,6.12938905553283,20.5324770364142,20.1339048342581,2.81453568149359,14.3519368090485,24.0497583598675,1.92732195591514
gene014,17.2338763714152,0.924732839537774,0.395786114285787,2.33222297253276,0.0196889642603475,0.0675584684459537,ENSG00000001561,ENPP4,protein_coding,coding,20.1030466623078,5.76505768120942,5.76513428421528,9.89194531317322,11.7744917361606,12.2587781110657,7.4663552859688,18.3035498493256,30.9598924964295,34.4446483417163,21.1637873566834,28.9098293387271
gene401,82.8157992116501,0.653211168124092,0.280071743602897,2.3318189602859,0.01971021715224,0.0675584684459537,ENSG00000020426,MNAT1,protein_coding,coding,80.4121866492312,50.9246761840166,42.2776514175787,64.2976445356259,74.5717809956839,65.3801499256835,80.2633193241646,179.37478852339,125.715927106714,81.3276419179412,71.1872847452077,78.0565392145631
gene252,6.5013307423516,1.20430784674671,0.516041579335434,2.32710576036323,0.0199596370083863,0.0679447917340272,ENSG00000010270,STARD3NL,protein_coding,coding,1.00515233311539,2.88252884060471,0.960855714035879,3.95677812526929,0.981207644680051,6.12938905553283,3.7331776429844,0,6.56724992348505,30.6174651926367,10.5818936783417,10.6002707575333
gene022,21.736372805225,-0.968924819320299,0.417257172337224,-2.31926849587767,0.0203804825238166,0.0679805356666904,ENSG00000002330,BAD,protein_coding,coding,39.2009409915002,32.6686601935201,21.1388257087893,64.2976445356259,4.90603822340025,19.4097320091873,21.4657714471603,14.6428398794604,6.56724992348505,9.56795787269897,6.73393234076289,20.236880537109
gene261,40.5485230432854,0.969075849718855,0.4172628679502,2.32137952725989,0.0202663694747127,0.0679805356666904,ENSG00000010327,STAB1,protein_coding,coding,19.0978943291924,23.0602307248377,16.3345471386099,12.8595289071252,26.4926064063614,50.0566772868514,27.0655379116369,43.9285196383813,179.192105055092,18.179119958128,18.2778163534993,52.0376928097087
gene283,13.957726412002,0.986732728776797,0.424068537337673,2.3205224805768,0.0203126302488024,0.0679805356666904,ENSG00000011132,APBA3,protein_coding,coding,1.00515233311539,16.33433009676,10.5694128543947,9.89194531317322,2.94362293404015,9.19408358329924,19.5991826256681,14.6428398794604,10.3199641654765,28.7038736180969,23.0877680254728,21.2005415150665
gene329,9.64820589618404,-1.12609501536412,0.486103932095752,-2.31071279478487,0.0208487240446662,0.0690787723346608,ENSG00000013297,CLDN11,protein_coding,coding,20.1030466623078,3.84337178747295,21.1388257087893,1.97838906263464,18.642945248921,21.4528616943649,2.7998832322383,2.74553247739883,0.938178560497865,1.91359157453979,8.65791300955229,11.5639317354908
gene138,15.6182716364132,-0.998434144670166,0.4329014895825,-2.30231798252083,0.021317246447998,0.0697017860832568,ENSG00000006468,ETV1,protein_coding,coding,28.1442653272309,14.4126442030236,18.2562585666817,41.5461703153275,17.6617376042409,12.2587781110657,8.3996496967149,4.57588746233139,6.56724992348505,1.91359157453979,25.9737390286569,7.70928782366055
gene186,2.84702283752165,-1.20483011418765,0.528680554712567,-2.30364676582099,0.0212424803873984,0.0697017860832568,ENSG00000007402,CACNA2D2,protein_coding,coding,3.01545699934617,9.60842946868237,0,0.989194531317322,14.7181146702008,2.04312968517761,0,0,1.87635712099573,1.91359157453979,0,0
gene265,7.93265384747689,1.16033895401491,0.504310742760138,2.29264462204989,0.02186847317341,0.0710368050142795,ENSG00000010438,PRSS3,protein_coding,coding,0,1.92168589373647,6.72598999825115,8.9027507818559,3.9248305787202,0,1.8665888214922,15.5580173719267,13.1344998469701,26.7902820435571,8.65791300955229,7.70928782366055
gene354,4.50247515622083,-1.18434136589555,0.514119024344002,-2.28364746991353,0.0223922575719462,0.0722659221640081,ENSG00000014919,COX15,protein_coding,coding,6.03091399869234,4.80421473434119,8.64770142632291,1.97838906263464,4.90603822340025,16.3450374814209,2.7998832322383,0.915177492466277,3.75271424199146,0,2.8859710031841,0.963660977957569
gene147,1.23507002670339,-1.0786730665139,0.483244193208025,-2.27224111595174,0.0230719511657736,0.0735208525370633,ENSG00000006634,DBF4,protein_coding,coding,4.02060933246156,0,5.76513428421528,0.989194531317322,0.981207644680051,3.06469452776641,0,0,0,0,0,0
gene325,3.37225449864223,-1.17750743143545,0.528791444322224,-2.27215802002388,0.0230769677983539,0.0735208525370633,ENSG00000013016,EHD3,protein_coding,coding,1.00515233311539,0.960842946868237,14.4128357105382,0,2.94362293404015,16.3450374814209,0,0,0,1.91359157453979,2.8859710031841,0
gene087,1.88926412255065,-1.10739467600072,0.515772854395037,-2.26494958755986,0.0235157732881762,0.0744416517466471,ENSG00000005194,CIAPIN1,protein_coding,coding,5.02576166557695,1.92168589373647,0,9.89194531317322,2.94362293404015,1.0215648425888,1.8665888214922,0,0,0,0,0
gene175,146.053054945919,-0.601482110936772,0.265929050962054,-2.2616344594915,0.0237199971344885,0.0744623596436925,ENSG00000007255,TRAPPC6A,protein_coding,coding,140.721326636155,171.990887489414,247.900774221257,76.1679789114338,224.696550631732,207.377663045527,101.729090771325,136.361446377475,90.065141807795,95.6795787269897,139.488598487231,120.457622244696
gene418,32.2112720796029,-0.845243352648744,0.373765922409282,-2.25998853933393,0.0238219621395314,0.0744623596436925,ENSG00000022556,NLRP2,protein_coding,coding,38.1957886583848,22.0993877779695,22.0996814228252,37.5893921900582,71.6281580616437,65.3801499256835,25.1989490901447,15.5580173719267,21.5781068914509,33.4878525544464,4.8099516719735,28.9098293387271
gene369,5.63514473529906,-1.12797231914265,0.49676418422123,-2.25546974658475,0.0241038591627033,0.074872612524147,ENSG00000016402,IL20RA,protein_coding,coding,6.03091399869234,3.84337178747295,5.76513428421528,14.8379179697598,10.7932840914806,10.215648425888,0,1.83035498493256,3.75271424199146,5.74077472361938,3.8479613375788,0.963660977957569
gene177,19.9886853288581,0.931686185835117,0.415065133882658,2.24122154839149,0.0250117277200412,0.0771665488952701,ENSG00000007306,CEACAM7,protein_coding,coding,9.04637099803851,16.33433009676,17.2954028526458,11.8703343758079,9.81207644680051,10.215648425888,7.4663552859688,16.473194864393,75.992463400327,20.0927115326678,15.3918453503152,29.8734903166846
